ensembl_id	hgnc_symbol	chr	start	end	strand
ENSG00000233672	RNASEH2B-AS1	13	51450822	51484848	-1
ENSG00000206802	RNU6-926P	21	27563026	27563132	1
ENSG00000265273	PGDP1	18	29542141	29543581	1
ENSG00000199373	RNA5SP453	18	29756013	29756131	-1
ENSG00000215492	HNRNPA1P7	18	29991471	29993167	-1
ENSG00000260389	WBP11P1	18	30091626	30094597	1
ENSG00000104129	DNAJC17	15	41060067	41099675	-1
ENSG00000177150	FAM210A	18	13663346	13726662	-1
ENSG00000123201	GUCY1B2	13	51568647	51654998	-1
ENSG00000155313	USP25	21	17102344	17252377	1
ENSG00000266133	MIR4759	21	28326280	28326362	1
ENSG00000215326	GPX1P2	21	28515663	28516268	-1
ENSG00000222920	RNA5SP29	13	51601883	51601988	-1
ENSG00000226792	LINC00371	13	51656984	51746524	-1
ENSG00000214878	RPL5P31	13	51735859	51736493	-1
ENSG00000271242	SLMO2P2	13	51770017	51770217	1
ENSG00000266072	MIR5693	13	51922703	51922775	-1
ENSG00000101638	ST8SIA5	18	44259081	44339220	-1
ENSG00000236778	INTS6-AS1	13	52026503	52126500	1
ENSG00000232560	C21orf37	21	18811208	18821503	1
ENSG00000224892	RPS4XP16	13	52028300	52035451	1
ENSG00000243900	RN7SL320P	13	52043886	52044181	1
ENSG00000229906	SNRPGP11	13	52070156	52070387	-1
ENSG00000266611	MIR4703	13	52126725	52126803	1
ENSG00000252141	RNU6-65P	13	52139548	52139645	1
ENSG00000206920	RNY1P6	13	52160560	52160668	-1
ENSG00000242893	RN7SL413P	13	52168057	52168351	-1
ENSG00000224451	ATP5F1P1	13	52172552	52173596	1
ENSG00000232872	CTAGE3P	13	52482354	52484757	-1
ENSG00000236044	FABP5P2	13	52540878	52541285	1
ENSG00000154639	CXADR	21	18884700	18965897	1
ENSG00000243406	MRPS31P5	13	52741844	52768600	-1
ENSG00000101654	RNMT	18	13726659	13764557	1
ENSG00000078043	PIAS2	18	44388353	44500123	-1
ENSG00000272281	TPTE2P2	13	52793479	52908412	-1
ENSG00000156958	GALK2	15	49447853	49660066	1
ENSG00000154640	BTG3	21	18965971	18985265	-1
ENSG00000233300	EIF4A1P1	21	28739333	28740266	-1
ENSG00000217026	RPL10P1	21	28792699	28793342	-1
ENSG00000219592	NCSTNP1	21	28864437	28864580	1
ENSG00000188277	C15orf62	15	41062159	41064643	1
ENSG00000249139	EPPIN-WFDC6	20	44165625	44176065	-1
ENSG00000225298	LINC00113	21	29094698	29123552	1
ENSG00000259405	ISCA1P4	15	41240934	41241067	-1
ENSG00000178457	LINC00314	21	29385682	29395552	1
ENSG00000259547	CYCSP2	15	41401076	41401376	1
ENSG00000158901	WFDC8	20	44179792	44207965	-1
ENSG00000140416	TPM1	15	63334831	63364114	1
ENSG00000157021	FAM92A1P1	15	41455360	41456572	1
ENSG00000240847	RN7SL497P	15	41484165	41484463	-1
ENSG00000180205	WFDC9	20	44236578	44259907	-1
ENSG00000154642	C21orf91	21	19161284	19191703	-1
ENSG00000247556	OIP5-AS1	15	41576188	41601901	1
ENSG00000257267	ZNF271	18	32870246	32890730	1
ENSG00000140577	CRTC3	15	91073157	91188577	1
ENSG00000267797	NRBF2P1	18	33421723	33422581	1
ENSG00000207797	MIR187	18	33484781	33484889	-1
ENSG00000265641	MIR3929	18	33514051	33514105	-1
ENSG00000166140	ZFYVE19	15	41099284	41106767	1
ENSG00000101138	CSTF1	20	54967427	54979518	1
ENSG00000154645	CHODL	21	19273580	19639690	1
ENSG00000266530	MIR4318	18	35237098	35237178	1
ENSG00000222704	RN7SKP182	18	36596011	36596308	-1
ENSG00000253038	RNU6-706P	18	36613971	36614074	1
ENSG00000267374	LINC00669	18	36786888	37380282	-1
ENSG00000199605	RNY4P24	13	52974139	52974234	1
ENSG00000235660	LINC00345	13	53058296	53058815	-1
ENSG00000180305	WFDC10A	20	44258165	44259835	1
ENSG00000175886	RPL7AP66	18	36914836	36915639	-1
ENSG00000266148	MIR5583-1	18	37256685	37256743	1
ENSG00000200407	RNU6-1169P	15	41740940	41741042	-1
ENSG00000068793	CYFIP1	15	22892005	23006016	1
ENSG00000259838	TCEB1P2	15	41849225	41849633	1
ENSG00000212354	RNU6-1242P	18	37258484	37258586	-1
ENSG00000180083	WFDC11	20	44277202	44298909	-1
ENSG00000198384	TPTE2P3	13	53063128	53161222	1
ENSG00000207766	MIR626	15	41983783	41983876	1
ENSG00000267664	RPL17P45	18	37723890	37724468	-1
ENSG00000238333	RNU7-145P	18	38052785	38052846	1
ENSG00000182931	WFDC10B	20	44313292	44333658	-1
ENSG00000154646	TMPRSS15	21	19641433	19858197	-1
ENSG00000200293	RNA5SP393	15	42144111	42144227	-1
ENSG00000264850	MIR4310	15	42158693	42158749	-1
ENSG00000168634	WFDC13	20	44330655	44337456	1
ENSG00000221476	MIR1827	15	78330873	78330937	1
ENSG00000149651	SPINT4	20	44350990	44354469	1
ENSG00000267586	LINC00907	18	39739247	40271387	1
ENSG00000101365	IDH3B	20	2639041	2644865	-1
ENSG00000250299	MRPS31P4	13	53191693	53211581	1
ENSG00000167216	KATNAL2	18	44497455	44627658	1
ENSG00000124116	WFDC3	20	44376583	44420571	-1
ENSG00000211579	MIR759	13	53384179	53384274	1
ENSG00000150276	PPIAP26	13	53394632	53395153	1
ENSG00000237092	LINC01065	13	53720674	53725943	-1
ENSG00000225510	PCDH8P1	13	53774116	53776547	1
ENSG00000087589	CASS4	20	54987168	55034396	1
ENSG00000241613	RN7SL618P	13	53832212	53832505	1
ENSG00000213307	RPL18P11	15	78953389	78953918	-1
ENSG00000261517	LINC00558	13	54389554	54450254	1
ENSG00000234787	LINC00458	13	54689924	54707001	-1
ENSG00000243711	RPL21P116	15	79155589	79156071	-1
ENSG00000252061	RNU6-415P	15	79191182	79191278	-1
ENSG00000207712	MIR627	15	42491768	42491864	-1
ENSG00000136149	RPL13AP25	13	55014839	55015450	-1
ENSG00000154654	NCAM2	21	22370633	22915650	1
ENSG00000264387	MIR5007	13	55748589	55748683	1
ENSG00000228611	HNF4GP1	13	56573334	56574582	-1
ENSG00000228319	SPATA2P1	13	56788507	56791076	1
ENSG00000226935	LINC00161	21	29911640	29912677	1
ENSG00000201665	RN7SKP6	13	57459418	57459736	-1
ENSG00000271140	PRR20FP	13	57747587	57747766	1
ENSG00000251894	RNU6-872P	21	30115530	30115613	1
ENSG00000230009	MTCO2P3	13	57778513	57778933	1
ENSG00000215005	HSPD1P7	21	30259602	30261594	-1
ENSG00000166143	PPP1R14D	15	41107650	41120907	-1
ENSG00000234421	SLC25A5P4	13	57888873	57890043	1
ENSG00000215317	THUMPD1P1	21	30274101	30276019	-1
ENSG00000176054	RPL23P2	21	30369934	30370354	-1
ENSG00000207695	MIR184	15	79502130	79502213	1
ENSG00000259419	HNRNPCP3	15	79528674	79529548	1
ENSG00000225352	RPL31P53	13	57965305	57965652	-1
ENSG00000202422	RNA5SP30	13	58565484	58565598	1
ENSG00000232954	LINC00374	13	58785831	58807251	-1
ENSG00000232687	RPL12P9	21	30500022	30500509	-1
ENSG00000222733	RNY4P29	13	59101789	59101885	-1
ENSG00000214335	CTAGE16P	13	59102749	59105160	1
ENSG00000223717	DNAJA1P1	13	59325181	59326367	-1
ENSG00000214281	HMGN2P39	13	59584466	59584738	1
ENSG00000166262	FAM227B	15	49619159	49913128	-1
ENSG00000232647	POLR3KP1	13	59645596	59645937	-1
ENSG00000215533	LINC00189	21	30565801	30660526	1
ENSG00000271190	RPP40P2	13	59836814	59837525	1
ENSG00000239003	RNU7-88P	13	60054204	60054266	1
ENSG00000227528	DIAPH3-AS1	13	60586885	60618491	1
ENSG00000265745	RN7SL375P	13	60608601	60608896	-1
ENSG00000223815	DIAPH3-AS2	13	60718832	60727639	1
ENSG00000176136	MC5R	18	13824154	13826861	1
ENSG00000202151	RNY4P28	13	60761872	60761964	-1
ENSG00000227336	LINC00434	13	60788486	60789080	-1
ENSG00000265329	MIR4758	20	60907543	60907613	-1
ENSG00000238213	TARDBPP2	13	60848910	60850140	1
ENSG00000223076	RNA5SP31	13	61187742	61187868	1
ENSG00000236608	EIF4A1P6	13	61211022	61212231	-1
ENSG00000229207	SERPINH1P1	9	34318405	34319653	1
ENSG00000225249	LINC00378	13	61259333	61268662	1
ENSG00000185231	MC2R	18	13882043	13915706	-1
ENSG00000251697	RN7SKP24	9	34478620	34478903	1
ENSG00000206854	RNY3P5	13	61363694	61363795	1
ENSG00000103642	LACTB	15	63413999	63434260	1
ENSG00000253018	RNY4P31	13	61390831	61390923	-1
ENSG00000266663	MIR3169	13	61773932	61774014	-1
ENSG00000236056	GAPDHP14	21	30594642	30595578	1
ENSG00000234033	RAC1P8	13	62379283	62379809	1
ENSG00000174403	C20orf166-AS1	20	61141550	61148733	-1
ENSG00000237159	CNTFR-AS1	9	34568013	34582827	1
ENSG00000248476	BACH1-IT1	21	30723955	30734215	1
ENSG00000229578	LINC00358	13	62578226	62603681	-1
ENSG00000197299	BLM	15	91260558	91358859	1
ENSG00000199017	MIR1-1	20	61151510	61151586	1
ENSG00000230142	LINC01075	13	62798230	62824080	1
ENSG00000207764	MIR133A2	20	61162119	61162220	1
ENSG00000226094	RPL7P3	20	61169878	61170591	1
ENSG00000227611	LINC01074	13	62895438	62896531	1
ENSG00000253040	RNA5SP454	18	39850554	39850680	1
ENSG00000202250	RNU6-443P	18	41412124	41412230	-1
ENSG00000229307	LINC00459	13	62897790	62902966	1
ENSG00000154719	MRPL39	21	26957968	26979829	-1
ENSG00000257198	FAM205B	9	34832292	34838583	-1
ENSG00000232105	RPL32P28	13	62902121	62902517	1
ENSG00000202060	RNA5SP455	18	41651548	41651666	1
ENSG00000267573	KRT8P5	18	41900765	41902222	-1
ENSG00000271465	SQSTM1P1	13	62980191	62981049	-1
ENSG00000228669	LINC00448	13	63246418	63306492	-1
ENSG00000227564	LINC00376	13	63757234	63801189	-1
ENSG00000187791	FAM205CP	9	34889061	34895775	-1
ENSG00000265957	MIR4319	18	42550047	42550131	-1
ENSG00000175322	ZNF519	18	14057456	14132489	-1
ENSG00000231061	LINC00395	13	64241814	64312151	-1
ENSG00000237687	LINC00686	20	61326376	61331832	-1
ENSG00000215430	OR7E156P	13	64316498	64316945	1
ENSG00000101160	CTSZ	20	57570240	57582302	-1
ENSG00000228705	LINC00659	20	61405480	61406764	-1
ENSG00000178723	GLULP4	9	34917172	34918293	1
ENSG00000202478	RNU6-81P	13	64357934	64358037	1
ENSG00000229873	OGFR-AS1	20	61431979	61436939	-1
ENSG00000022277	RTFDC1	20	55043647	55093943	1
ENSG00000213232	PPP1R2P10	13	64385147	64385741	-1
ENSG00000215199	YWHAZP6	9	34922181	34922918	-1
ENSG00000233838	DPH3P1	20	61476490	61477543	1
ENSG00000233148	SYF2P2	9	35010700	35011282	1
ENSG00000241568	RN7SL338P	9	35049268	35049558	1
ENSG00000236527	ARF4P2	20	61503602	61504428	-1
ENSG00000232118	BACH1-AS1	21	30742340	30743547	-1
ENSG00000215432	OR7E104P	13	64411166	64411589	1
ENSG00000228817	BACH1-IT2	21	30742944	30746029	1
ENSG00000237849	NFYAP1	13	64549584	64550555	-1
ENSG00000234293	BACH1-IT3	21	30868367	30872706	1
ENSG00000252995	RNU6-667P	15	80109691	80109792	-1
ENSG00000166145	SPINT1	15	41136216	41150405	1
ENSG00000227674	LINC00355	13	64560504	64650144	-1
ENSG00000125514	LINC00029	20	61665569	61668380	-1
ENSG00000214269	LGMNP1	13	65532229	65533528	-1
ENSG00000222179	RN7SKP26	18	43569619	43569911	-1
ENSG00000174680	GRIK1-AS1	21	31120494	31136321	1
ENSG00000237119	LINC01056	20	61669363	61685215	1
ENSG00000214266	STARP1	13	65883987	65885085	-1
ENSG00000251939	RNU6-1278P	18	43701581	43701687	-1
ENSG00000231133	HAR1B	20	61726845	61733671	-1
ENSG00000179766	ATP8B5P	9	35406752	35483026	1
ENSG00000227342	LINC00307	21	31581469	31584101	-1
ENSG00000236565	HNRNPA3P5	13	66362064	66362896	-1
ENSG00000225978	HAR1A	20	61733483	61735738	1
ENSG00000225267	RPL8P2	21	31635698	31636199	-1
ENSG00000234767	LINC01052	13	66440306	66452351	1
ENSG00000263581	MIR548X2	13	66540462	66540561	-1
ENSG00000263561	MIR4704	13	66792382	66792456	1
ENSG00000207598	MIR124-3	20	61809852	61809938	1
ENSG00000235737	TRIM60P19	13	66843129	66844590	1
ENSG00000088881	EBF4	20	2673524	2740753	1
ENSG00000266463	MIR3196	20	61870131	61870194	1
ENSG00000259361	LINC00927	15	80555410	80634147	-1
ENSG00000234527	PCDH9-AS1	13	66878003	66897693	1
ENSG00000266104	MIR4326	20	61918160	61918218	1
ENSG00000238500	RNU7-87P	13	67204847	67204908	-1
ENSG00000222439	RNU6-994P	20	61968691	61968801	1
ENSG00000228842	PCDH9-AS2	13	67399301	67489163	1
ENSG00000244213	ZFAND6P1	9	35449745	35450349	1
ENSG00000225263	PCDH9-AS3	13	67551564	67559908	1
ENSG00000235619	RPL36AP33	9	35507561	35507870	1
ENSG00000233840	PCDH9-AS4	13	67565018	67576139	1
ENSG00000214263	RPSAP53	13	67840977	67841838	-1
ENSG00000263892	MIR4667	9	35608091	35608156	1
ENSG00000201077	RNU6-188P	15	42719789	42719895	-1
ENSG00000230040	LINC00364	13	67946519	67954108	1
ENSG00000101162	TUBB1	20	57594309	57601709	1
ENSG00000271287	BCRP9	13	68364539	68364926	1
ENSG00000269900	RMRP	9	35657748	35658015	-1
ENSG00000227969	NPM1P22	13	68406008	68406959	-1
ENSG00000140285	FGF7	15	49715293	49780972	1
ENSG00000231667	OR7E111P	13	68476487	68477374	1
ENSG00000243136	RN7SL22P	9	35671773	35672039	1
ENSG00000226537	OR7E33P	13	68485219	68486080	1
ENSG00000183206	POTEC	18	14507338	14543584	-1
ENSG00000234765	ELL2P3	13	68863811	68865412	-1
ENSG00000199805	RNU1-134P	20	62540308	62540472	1
ENSG00000216141	MIR941-2	20	62550834	62550950	1
ENSG00000229910	HNRNPA1P18	13	68875737	68877434	-1
ENSG00000216195	MIR941-3	20	62551085	62551201	1
ENSG00000236083	OR13E1P	9	35859059	35859980	-1
ENSG00000101457	DNTTIP1	20	44420576	44440066	1
ENSG00000215946	MIR941-1	20	62551365	62551481	1
ENSG00000260799	KRT8P50	15	43093166	43094603	-1
ENSG00000233659	NDUFA5P4	9	35874807	35875191	-1
ENSG00000266996	TCEB3CL2	18	44542731	44544607	-1
ENSG00000236433	RPL37P21	13	68905470	68905745	-1
ENSG00000272045	MIR1914	20	62572818	62572897	-1
ENSG00000254793	FDPSP4	15	43231508	43232556	-1
ENSG00000154721	JAM2	21	27011584	27089874	1
ENSG00000235387	LINC00961	9	35909480	35911683	1
ENSG00000207554	MIR647	20	62573984	62574079	-1
ENSG00000230405	RPS3AP52	13	69208322	69208618	1
ENSG00000205871	RPS3AP47	15	43407897	43408691	-1
ENSG00000230750	SDAD1P2	20	10366427	10368454	1
ENSG00000229824	RPL12P34	13	69228704	69229182	1
ENSG00000260928	SPCS2P1	15	43423206	43423884	1
ENSG00000196421	LINC00176	20	62665697	62671315	1
ENSG00000225639	PGAM1P2	9	35943207	35943931	-1
ENSG00000124172	ATP5E	20	57600522	57607437	-1
ENSG00000234298	TCEB3CL	18	44548658	44550534	-1
ENSG00000243671	RN7SL761P	13	69267938	69268213	-1
ENSG00000201825	RNU6-1131P	18	44760813	44760919	-1
ENSG00000232380	ZDHHC20P4	13	69559190	69560196	1
ENSG00000213866	YBX1P10	9	35971341	35972315	-1
ENSG00000225501	SNRPFP3	13	69675964	69676188	-1
ENSG00000261679	ATP5HP1	15	43560102	43560586	-1
ENSG00000185088	RPS27L	15	63418071	63450220	-1
ENSG00000237534	LINC00383	13	69796478	69866286	1
ENSG00000179443	OR13C6P	9	35991333	35992282	-1
ENSG00000232852	CICP4	20	62921540	62924351	-1
ENSG00000235221	LINC00401	13	69885465	69896233	1
ENSG00000243871	RN7SL487P	15	43683633	43683925	-1
ENSG00000266582	MIR4527	18	44906867	44906936	1
ENSG00000183791	TCEB3C	18	44554573	44556449	-1
ENSG00000222398	RNU6-554P	15	43894741	43894846	1
ENSG00000224640	SRSF1P1	13	69982348	69982867	-1
ENSG00000206991	RNU6-610P	15	43929830	43929936	-1
ENSG00000149656	LINC00266-1	20	62921738	62944485	1
ENSG00000228307	OR2S1P	9	36013181	36014130	1
ENSG00000207495	RNY3P10	13	70377072	70377173	1
ENSG00000267156	TPMTP1	18	45156483	45157219	1
ENSG00000232314	PSMC1P13	13	70468233	70469217	-1
ENSG00000236110	OR2AM1P	9	36021689	36022110	1
ENSG00000222139	RNU6-380P	15	80956113	80956219	1
ENSG00000222760	RNU4-53P	9	36267780	36267919	1
ENSG00000230223	ATXN8OS	13	70681345	70713561	1
ENSG00000217809	FAT1P1	20	10869230	10869736	-1
ENSG00000215283	HMGB3P24	9	36303496	36304921	-1
ENSG00000208003	MIR549	15	81134319	81134414	-1
ENSG00000206181	TCEB3B	18	44558943	44561988	-1
ENSG00000206944	RNU6-708P	18	45696155	45696261	-1
ENSG00000202433	RNU6-54P	13	71033596	71033702	1
ENSG00000250973	KRTAP13-6P	21	31728833	31729203	-1
ENSG00000266255	MIR4475	9	36823536	36823596	-1
ENSG00000253033	RNU7-191P	18	45918962	45919021	1
ENSG00000226554	SOGA2P1	13	71497796	71498587	1
ENSG00000265007	MIR4327	21	31747612	31747696	-1
ENSG00000170122	FOXD4	9	116237	118417	-1
ENSG00000200872	RNA5SP456	18	46001858	46001971	-1
ENSG00000226846	LINC00348	13	71589273	71742549	1
ENSG00000233640	KRTAP13-5P	21	31808784	31809282	-1
ENSG00000264922	MIR4540	9	36864251	36864305	-1
ENSG00000266276	MIR4743	18	46196971	46197039	1
ENSG00000265368	MIR4476	9	36893459	36893528	-1
ENSG00000225801	RABEPKP1	13	71870342	71871367	1
ENSG00000237841	KRTAP19-9P	21	31882625	31882815	-1
ENSG00000265855	MIR4514	15	81289758	81289814	-1
ENSG00000235544	RPS11P1	20	11326031	11326503	-1
ENSG00000236534	H3F3BP1	13	72249199	72249601	1
ENSG00000235312	KRTAP19-10P	21	31886931	31887117	-1
ENSG00000259461	ANP32BP3	15	81409976	81410681	-1
ENSG00000237816	RPL21P109	13	72278313	72278787	1
ENSG00000236612	KRTAP19-11P	21	31909597	31909700	-1
ENSG00000237256	PGAM3P	20	11601699	11602125	1
ENSG00000233460	RPL35AP31	13	72420113	72420449	1
ENSG00000228422	LINC00687	20	11781111	11851363	-1
ENSG00000236400	KRTAP21-4P	21	32114098	32114913	-1
ENSG00000232881	RPS10P21	13	72487842	72488316	-1
ENSG00000233036	KRTAP8-2P	21	32174560	32174745	-1
ENSG00000200037	RNA5SP32	13	72552226	72552344	1
ENSG00000222281	RN7SKP111	20	11799469	11799739	-1
ENSG00000227840	KRTAP8-3P	21	32179250	32179437	-1
ENSG00000166128	RAB8B	15	63481668	63559981	1
ENSG00000227952	RPL18AP17	13	73034270	73034467	-1
ENSG00000184586	KRTAP7-1	21	32201357	32202078	-1
ENSG00000226617	RPL21P110	13	73277831	73278276	1
ENSG00000228941	UBE3AP2	21	32432919	32435487	-1
ENSG00000235698	PA2G4P2	20	12360704	12361903	1
ENSG00000206922	RNU6-80P	13	73280155	73280261	-1
ENSG00000175063	UBE2C	20	44441215	44445596	1
ENSG00000199381	RNU6-79P	13	73455246	73455352	-1
ENSG00000232041	PSMD10P3	13	73610539	73610986	1
ENSG00000230870	FBXW11P1	21	32999440	33000913	-1
ENSG00000124091	GCNT7	20	55066548	55100981	-1
ENSG00000236972	FABP5P1	13	73674713	73675123	-1
ENSG00000101166	SLMO2	20	57608200	57617964	-1
ENSG00000200267	RNU6-66P	13	73687052	73687155	-1
ENSG00000236156	CHCHD4P3	9	37434174	37434583	1
ENSG00000226263	ISM1-AS1	20	13218448	13220321	-1
ENSG00000264255	RN7SL463P	9	37459392	37459706	-1
ENSG00000201253	RNU4-10P	13	73765665	73765804	1
ENSG00000166763	STRCP1	15	43991686	44010382	-1
ENSG00000167220	HDHD2	18	44633774	44676891	-1
ENSG00000206697	RNY1P8	13	73801284	73801397	1
ENSG00000229708	MARK2P12	13	73981905	73982489	-1
ENSG00000236811	GAPDHP2	20	13373324	13374321	1
ENSG00000224853	LINC00393	13	73987610	74222390	-1
ENSG00000212247	RNU6-278P	20	13953962	13954070	-1
ENSG00000154723	ATP5J	21	27088815	27107984	-1
ENSG00000230935	RPS3P1	20	13984154	13984345	1
ENSG00000228295	LINC00392	13	74138381	74162207	1
ENSG00000234187	AIMP1P1	20	14108046	14108982	1
ENSG00000235532	LINC00402	13	74805594	74834113	1
ENSG00000239923	RN7SL864P	20	14203687	14203976	1
ENSG00000233111	RAB1C	9	37636685	37637290	-1
ENSG00000206617	RNY1P5	13	74863237	74863351	-1
ENSG00000199570	RNU6-228P	20	14332966	14333071	1
ENSG00000171448	ZBTB26	9	125677845	125693779	-1
ENSG00000232701	RPL21P108	13	74951300	74952088	-1
ENSG00000201287	RN7SKP171	9	37661744	37662046	-1
ENSG00000124103	FAM209A	20	55092243	55101198	1
ENSG00000227927	MACROD2-IT1	20	14535030	14617170	1
ENSG00000226240	LINC00381	13	74993310	75009296	1
ENSG00000104047	DTWD1	15	49913177	49937333	1
ENSG00000226055	PAICSP1	9	37878113	37879490	1
ENSG00000213950	RPS10P2	20	14738209	14738702	1
ENSG00000088882	CPXM1	20	2774715	2781283	-1
ENSG00000235914	MACROD2-AS1	20	14864899	14910161	-1
ENSG00000236678	LINC00347	13	75117975	75139582	1
ENSG00000251745	RNU7-124P	9	37936704	37936765	-1
ENSG00000213714	FAM209B	20	55108302	55111576	1
ENSG00000227321	MTND4P15	9	94873147	94874179	1
ENSG00000199803	RNU6-1159P	20	15002199	15002305	-1
ENSG00000201180	RNU6-115P	20	15003498	15003604	1
ENSG00000201136	RNU6-353P	15	43994561	43994668	1
ENSG00000222500	RNA5SP475	20	15261410	15261519	-1
ENSG00000225944	RIOK3P1	13	75402690	75404217	1
ENSG00000224274	ENSAP1	20	15600139	15600464	-1
ENSG00000212170	RNU1-77P	15	82466565	82466726	-1
ENSG00000206812	RNU6-38P	13	75683724	75683830	1
ENSG00000225622	PPIAP17	20	16204395	16205180	-1
ENSG00000226665	SSR1P2	13	75710291	75711077	1
ENSG00000205771	CATSPER2P1	15	44019116	44039292	-1
ENSG00000237487	VN1R48P	9	38504444	38505479	-1
ENSG00000104140	RHOV	15	41164412	41166487	-1
ENSG00000226229	RPLP0P1	20	16566978	16567338	-1
ENSG00000214249	CTAGE11P	13	75812080	75814432	-1
ENSG00000176007	FAM220BP	9	38527094	38527909	1
ENSG00000223880	LINC01078	13	75824616	75826148	1
ENSG00000140564	FURIN	15	91411822	91426688	1
ENSG00000225203	TBC1D4-AS1	13	75949647	75951430	-1
ENSG00000140157	NIPA2	15	23004684	23034427	-1
ENSG00000251955	RNU6-27P	20	17168155	17168261	1
ENSG00000238833	RNU1-131P	20	17189705	17189865	1
ENSG00000225345	SNX18P3	9	38566257	38568208	-1
ENSG00000232241	DYNLT3P1	20	17459730	17460076	-1
ENSG00000232333	RPS27AP2	20	17497488	17497952	1
ENSG00000204860	FAM201A	9	38620471	38624987	1
ENSG00000230902	FAM204CP	13	76262692	76263333	-1
ENSG00000263849	MIR4744	18	46576057	46576138	-1
ENSG00000202260	RN7SKP69	20	17556851	17557155	-1
ENSG00000261206	LINC00561	13	76506531	76509268	-1
ENSG00000154727	GABPA	21	27106881	27144771	1
ENSG00000224933	LINC01034	13	76587159	76588637	-1
ENSG00000212555	RNU6-192P	20	17884406	17884505	1
ENSG00000252725	RNU6-765P	9	38680003	38680101	1
ENSG00000243274	RN7SL571P	13	76709067	76709360	1
ENSG00000087510	TFAP2C	20	55204358	55214339	1
ENSG00000212232	SNORD17	20	17943353	17943589	-1
ENSG00000118903	BTF3P11	13	77502200	77502970	1
ENSG00000218902	PTMAP3	20	17992599	17992928	1
ENSG00000234680	VN2R3P	9	39016966	39039591	1
ENSG00000233873	RPL7P44	13	77555310	77556051	-1
ENSG00000265496	MIR1539	18	47013709	47018248	1
ENSG00000202093	SNORD58C	18	47015615	47015678	-1
ENSG00000227343	RPL15P1	20	18070760	18071359	-1
ENSG00000124203	ZNF831	20	57766075	57834168	1
ENSG00000228002	DHX9P1	13	77559003	77562078	1
ENSG00000206602	SNORD58A	18	47017653	47017717	-1
ENSG00000101470	TNNC2	20	44451853	44462384	-1
ENSG00000104142	VPS18	15	41186628	41196173	1
ENSG00000271982	SNORD58B	18	47018034	47018099	-1
ENSG00000265182	SRP72P1	18	47021517	47023266	-1
ENSG00000138613	APH1B	15	63568217	63601325	1
ENSG00000206589	RNU6-354P	15	44026377	44026483	-1
ENSG00000264912	RN7SL640P	9	39191097	39191355	1
ENSG00000236051	MYCBP2-AS1	13	77649649	77672677	1
ENSG00000221792	MIR1282	15	44085857	44085957	-1
ENSG00000252597	RNU7-137P	20	18076215	18076276	-1
ENSG00000229046	HMGN1P2	21	33078868	33079177	1
ENSG00000215112	FAM74A5	9	39371062	39376913	1
ENSG00000227973	PIN4P1	15	44168047	44168442	-1
ENSG00000234107	TPT1P1	21	33212653	33213170	1
ENSG00000185607	ACTBP7	15	44281259	44282382	-1
ENSG00000229521	MYCBP2-AS2	13	77654646	77655325	-1
ENSG00000266720	RN7SL14P	20	18239200	18239495	-1
ENSG00000011454	RABGAP1	9	125703112	125867145	1
ENSG00000252635	RNU2-56P	20	18246334	18246523	-1
ENSG00000224347	SCEL-AS1	13	78173890	78180686	-1
ENSG00000199719	RN7SKP74	20	18275787	18276095	-1
ENSG00000224055	GAPDHP55	15	44355709	44356511	1
ENSG00000134049	IER3IP1	18	44681413	44702745	-1
